Country Name,Country Code,is_oecd,Region,IncomeGroup,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Haiti,HTI,FALSE,Latin America & Caribbean,Low income,42.100097561,42.6839512195,43.263804878,43.836195122,44.3985853659,44.9420487805,45.4586097561,45.9422926829,46.3910731707,46.8083902439,47.1996585366,47.5767073171,47.9484878049,48.3234634146,48.7041707317,49.0872682927,49.4649512195,49.8278780488,50.1736585366,50.5042926829,50.8282439024,51.1568536585,51.5004634146,51.863902439,52.2476097561,52.6475365854,53.0536829268,53.4546341463,53.8429512195,54.2136829268,54.5693170732,54.9144146341,55.2559512195,55.5984634146,55.9405121951,56.2756585366,56.5949512195,56.892902439,57.1690243902,57.4262682927,57.6760487805,57.9297804878,58.1993658537,58.4952439024,58.8209268293,59.1784634146,59.5674146341,59.9773902439,60.3979756098,60.8222195122,61.2401219512,61.645195122,62.0333902439,62.4011463415,62.7474390244,,
Tunisia,TUN,FALSE,Middle East & North Africa,Lower middle income,42.0097560976,42.6455121951,43.3416829268,44.1007804878,44.9238536585,45.8144146341,46.7749512195,47.8005121951,48.8791219512,49.997804878,51.1427317073,52.2975365854,53.4502439024,54.5887804878,55.7039756098,56.7950243902,57.8705365854,58.9367317073,59.9924878049,61.0288536585,62.0245121951,62.954804878,63.8036585366,64.5668536585,65.2490487805,65.8676829268,66.4496097561,67.0230731707,67.607902439,68.2100731707,70.3073170732,70.5073170732,70.756097561,70.7536585366,70.9536585366,71.3536585366,71.5536585366,71.9024390244,72.0512195122,72.5,72.6,72.8487804878,73,73.0512195122,73.3024390244,73.5024390244,73.9,74.2024390244,74.3024390244,74.4512195122,74.6024390244,74.343902439,73.9951219512,74.043902439,74.143902439,,
South Asia,SAS,FALSE,,,41.9604584971,42.5998975154,43.2435601501,43.8865871135,44.5372981808,45.1805327972,45.809518403,46.4170602475,47.0017483387,47.565348175,48.1205912082,48.682702965,49.2669163553,49.8784393007,50.512339743,51.1572018566,51.7983131704,52.41829323,53.0034892027,53.5485995274,54.0482875572,54.5006924115,54.9201965652,55.3174197825,55.7000979447,56.0807091653,56.4708734076,56.8771944222,57.3029260721,57.7510283771,58.2208251179,58.7082925643,59.2046720742,59.701584487,60.1943263749,60.6787622396,61.1505881869,61.61026721,62.0575673975,62.4893816959,62.9051643813,63.3045944277,63.6901638804,64.0667809018,64.4361241129,64.8032031004,65.1735507533,65.5485167218,65.9280682487,66.3106740817,66.6929548326,67.0699544044,67.4353854311,67.786297503,68.1210445968,,
South Asia (IDA & IBRD),TSA,FALSE,,,41.9604584971,42.5998975154,43.2435601501,43.8865871135,44.5372981808,45.1805327972,45.809518403,46.4170602475,47.0017483387,47.565348175,48.1205912082,48.682702965,49.2669163553,49.8784393007,50.512339743,51.1572018566,51.7983131704,52.41829323,53.0034892027,53.5485995274,54.0482875572,54.5006924115,54.9201965652,55.3174197825,55.7000979447,56.0807091653,56.4708734076,56.8771944222,57.3029260721,57.7510283771,58.2208251179,58.7082925643,59.2046720742,59.701584487,60.1943263749,60.6787622396,61.1505881869,61.61026721,62.0575673975,62.4893816959,62.9051643813,63.3045944277,63.6901638804,64.0667809018,64.4361241129,64.8032031004,65.1735507533,65.5485167218,65.9280682487,66.3106740817,66.6929548326,67.0699544044,67.4353854311,67.786297503,68.1210445968,,
Cameroon,CMR,FALSE,Sub-Saharan Africa,Lower middle income,41.5237560976,41.9653414634,42.4059512195,42.8435609756,43.2786585366,43.7151707317,44.1585121951,44.6136341463,45.0845609756,45.5717804878,46.0763902439,46.5984878049,47.132195122,47.6715609756,48.2111219512,48.7463902439,49.2738292683,49.7903658537,50.2884390244,50.763,51.2070243902,51.6135121951,51.9819756098,52.3104146341,52.5973414634,52.8447804878,53.0567317073,53.2382195122,53.3897804878,53.5099512195,53.5912682927,53.6242682927,53.6019512195,53.5248292683,53.3968780488,53.2186097561,52.9905365854,52.726097561,52.4467317073,52.1738536585,51.9358780488,51.757195122,51.6552682927,51.6390487805,51.7164878049,51.8890487805,52.1502439024,52.4791463415,52.8558292683,53.2648536585,53.6948292683,54.1373658537,54.5875121951,55.041804878,55.4927560976,,
Comoros,COM,FALSE,Sub-Saharan Africa,Low income,41.4424390244,41.8395365854,42.2377560976,42.635,43.0327073171,43.4342682927,43.8456097561,44.271195122,44.7120487805,45.1682195122,45.6317804878,46.0933658537,46.5475853659,46.9915365854,47.4307317073,47.8757073171,48.3429268293,48.8452926829,49.389195122,49.9741219512,50.596,51.2443414634,51.9031219512,52.5573658537,53.1975609756,53.819195122,54.4222926829,55.0093658537,55.5809268293,56.1305121951,56.6536097561,57.1452195122,57.5993414634,58.0134634146,58.3825853659,58.6971707317,58.9471707317,59.1355853659,59.2709268293,59.3656829268,59.438902439,59.5101463415,59.5989268293,59.720804878,59.8887560976,60.1097804878,60.3883170732,60.7123414634,61.0672926829,61.444195122,61.8305121951,62.2127560976,62.5829756098,62.9321707317,63.2568536585,,
Burundi,BDI,FALSE,Sub-Saharan Africa,Low income,41.2360487805,41.5454634146,41.8603902439,42.177804878,42.4922195122,42.7901463415,43.0550731707,43.2800243902,43.4679756098,43.6274390244,43.7819268293,43.9599268293,44.1849512195,44.4714634146,44.8184634146,45.218902439,45.6537317073,46.0929268293,46.5134878049,46.9029512195,47.2628292683,47.6046829268,47.9385853659,48.2615853659,48.5602439024,48.7855853659,48.8811707317,48.8244634146,48.6264146341,48.3234878049,48.0001219512,47.7652195122,47.7017317073,47.8585853659,48.2392682927,48.8007804878,49.4626097561,50.1198536585,50.6920487805,51.1492439024,51.4854878049,51.7248292683,51.9282682927,52.1453170732,52.3963902439,52.6969512195,53.0538780488,53.4560731707,53.8910243902,54.3512195122,54.829195122,55.3120243902,55.7892926829,56.2516097561,56.6920243902,,
Cambodia,KHM,FALSE,East Asia & Pacific,Lower middle income,41.2320243902,41.3576829268,41.5174390244,41.7027804878,41.8856097561,42.0757560976,42.2894634146,42.4761219512,42.5396829268,42.3616829268,41.571195122,39.7332926829,36.7572439024,32.8128780488,28.2584878049,23.8845365854,20.6565121951,19.2655121951,20.0649268293,23.029097561,27.7389756098,33.4499268293,39.1743170732,44.1192439024,47.9234878049,50.4381219512,51.7904634146,52.47,52.895195122,53.2086829268,53.5100731707,53.8363414634,54.1507804878,54.4417560976,54.7502195122,55.1216585366,55.5860243902,56.1438536585,56.7916097561,57.528804878,58.3508780488,59.2472682927,60.187,61.1375853659,62.0736097561,62.9677073171,63.7955853659,64.5523414634,65.2349756098,65.8444634146,66.3856585366,66.8728780488,67.3288780488,67.7720487805,68.2122926829,,
India,IND,FALSE,South Asia,Lower middle income,41.1719512195,41.7904878049,42.4174146341,43.0527317073,43.6984146341,44.3535121951,45.0185121951,45.6909268293,46.3677560976,47.047,47.7270731707,48.4074146341,49.0869756098,49.7602926829,50.4234146341,51.0679268293,51.6894634146,52.2846341463,52.8490243902,53.3807073171,53.8747073171,54.3285365854,54.7446097561,55.1323414634,55.4996341463,55.860902439,56.2305121951,56.6184390244,57.0311219512,57.4730487805,57.9437317073,58.4382195122,58.9450731707,59.4529268293,59.9548292683,60.4443658537,60.9156097561,61.3695609756,61.8072195122,62.2270731707,62.6306341463,63.0198536585,63.399195122,63.7745365854,64.147804878,64.5238780488,64.908097561,65.3004390244,65.6994390244,66.1026341463,66.5061463415,66.9041707317,67.2898780488,67.6604146341,68.013804878,,
IDA only,IDX,FALSE,,,41.0862170503,41.5760320195,42.0730168769,42.5757176382,43.0774771416,43.5597605408,44.0003190686,44.3852791974,44.7102914341,44.9811908051,45.2178811517,45.4499887154,45.7070689021,46.0105921803,46.3712802605,46.7946292872,47.2766135762,47.7946234326,48.3214565704,48.8354857062,49.3230325299,49.8382315924,50.2770433818,50.7003622471,51.106064253,51.4846540342,51.8256464161,52.1267684286,52.3852167361,52.6299132413,52.848620187,53.0718864103,53.3076090782,53.5601695821,53.8275155262,54.1155966845,54.424993172,54.7485374353,55.0894460361,55.4607811041,55.8645031265,56.312815249,56.8048909266,57.3475793055,57.926883148,58.5328088682,59.1531634157,59.7750099696,60.3833360551,60.9658328978,61.5103405922,62.0159345488,62.4876436266,62.9280567965,63.3386151701,,
"Congo, Dem. Rep.",COD,FALSE,Sub-Saharan Africa,Low income,41.0180487805,41.2335365854,41.4515121951,41.678,41.918,42.1804878049,42.4724878049,42.7919756098,43.1334634146,43.4889512195,43.8429268293,44.176902439,44.4763902439,44.7373658537,44.9603658537,45.1568536585,45.3453658537,45.5453658537,45.7708780488,46.0248780488,46.3028780488,46.5928780488,46.8803658537,47.1523414634,47.4073170732,47.6527560976,47.9037073171,48.1701463415,48.4515853659,48.7370243902,48.9929756098,49.1749268293,49.2614146341,49.2534146341,49.1724146341,49.0659268293,48.9969512195,49.0244634146,49.1924390244,49.5174146341,50.0028780488,50.6293414634,51.346804878,52.1067804878,52.8792682927,53.6382926829,54.3678292683,55.0644146341,55.724,56.3370731707,56.8961463415,57.3986341463,57.8540731707,58.2719268293,58.659195122,,
Fragile and conflict affected situations,FCS,FALSE,,,40.881892059,41.3967201617,41.9360789226,42.5057360236,43.1049568226,43.7265410015,44.3581170513,44.9829630405,45.5878327403,46.1668517026,46.7175820858,47.2437718472,47.7523513122,48.2472362161,48.7267352831,49.1881445042,49.6268022783,50.042447126,50.4413302401,50.832424675,51.2257373018,51.7370458405,52.1514489264,52.5719807223,52.9907463943,53.3969091963,53.7810417535,54.1385118568,54.4538632853,54.7361785449,55.0820168848,55.293082849,55.4713571566,55.6251043552,55.7609815583,55.8881007804,56.0178378952,56.1605510231,56.3175196948,56.4914047279,56.7221696449,56.9904502742,57.2969498875,57.6369759301,58.0049767125,58.3941968909,58.7986027523,59.2078217814,59.61122013,59.9992858747,60.3684596985,60.719892231,61.0606724834,61.3944450693,61.7210708041,,
Togo,TGO,FALSE,Sub-Saharan Africa,Low income,40.2728292683,40.9164878049,41.555097561,42.1891707317,42.8192195122,43.4447073171,44.0686341463,44.6894634146,45.3082195122,45.9234146341,46.535097561,47.1422926829,47.7430487805,48.3374146341,48.9233658537,49.5024146341,50.0774878049,50.6475609756,51.2116341463,51.7647317073,52.3044146341,52.828195122,53.3296585366,53.8024146341,54.2390487805,54.6347317073,54.9881707317,55.2963902439,55.551804878,55.7442439024,55.8484390244,55.8350243902,55.6976829268,55.450195122,55.1134390244,54.7248780488,54.3296097561,53.9733902439,53.6964878049,53.5240243902,53.4686829268,53.5265853659,53.6732439024,53.8871219512,54.1632195122,54.5079756098,54.9307560976,55.4334390244,56.005902439,56.6306097561,57.2815609756,57.9307804878,58.5538536585,59.1323658537,59.655804878,,
Least developed countries: UN classification,LDC,FALSE,,,40.234669447,40.709109503,41.1928855841,41.6849062089,42.1789429027,42.6551543467,43.0883490797,43.4623211567,43.7704868132,44.0180078835,44.2259897841,44.4259563988,44.6507274601,44.9252074282,45.2624064309,45.6698276119,46.1437254344,46.6590093394,47.1851662527,47.6973986613,48.1801435731,48.6315169397,49.0618786243,49.4779696822,49.8793733702,50.2568957961,50.5993228819,50.9029947206,51.1713720907,51.4160683242,51.6590420957,51.9251113371,52.2293334498,52.5735488698,52.9490012812,53.3480038935,53.7664582971,54.2011093864,54.6500178273,55.113050102,55.5939799506,56.0997394918,56.635375358,57.2012772238,57.7917742112,58.399379376,59.0153225779,59.6277315593,60.2259394752,60.8013447089,61.3457062902,61.8545522051,62.3301021069,62.775383728,63.1904459419,,
Sub-Saharan Africa (excluding high income),SSA,FALSE,,,40.1696772985,40.6155449978,41.0494372624,41.4705279755,41.8796076004,42.2798133753,42.6750336962,43.0700643627,43.4685473751,43.8720080927,44.2814895577,44.6977610822,45.1161597314,45.5325401351,45.9427407236,46.3439384291,46.7343253292,47.1122789856,47.4767911633,47.8268278358,48.1607926377,48.4773042831,48.7748905658,49.050705297,49.3008862761,49.5160664127,49.6863282047,49.8066142781,49.8784458351,49.909973636,49.9139166241,49.908358903,49.9041051218,49.9054262825,49.910574672,49.9179577649,49.9322657645,49.9653924824,50.0325203023,50.149852774,50.339393589,50.6201370977,51.0012452858,51.4843596332,52.0603370466,52.7155491461,53.4305943106,54.1765429979,54.9238062199,55.6502705559,56.3348070968,56.965328273,57.5445916686,58.075134272,58.5574786839,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,FALSE,,,40.1696772985,40.6155449978,41.0494372624,41.4705279755,41.8796076004,42.2798133753,42.6750336962,43.0700643627,43.4685473751,43.8720080927,44.2814895577,44.6977610822,45.1161597314,45.5325401351,45.9427407236,46.3439384291,46.7343253292,47.1122789856,47.4767911633,47.8268278358,48.1607926377,48.4773042831,48.7781214003,49.050705297,49.3008862761,49.5160664127,49.6863282047,49.8095285225,49.8784458351,49.909973636,49.9139166241,49.908358903,49.9068722956,49.9054262825,49.910574672,49.9179577649,49.9322657645,49.9680840404,50.0325203023,50.149852774,50.339393589,50.6201370977,51.0038552379,51.4865984909,52.0626209015,52.7176601605,53.4326231873,54.1785518165,54.9257234919,55.6520555417,56.3365395342,56.9668627834,57.5461879014,58.0765604638,58.5588549568,,
Sub-Saharan Africa,SSF,FALSE,,,40.1696772985,40.6155449978,41.0494372624,41.4705279755,41.8796076004,42.2798133753,42.6750336962,43.0700643627,43.4685473751,43.8720080927,44.2814895577,44.6977610822,45.1161597314,45.5325401351,45.9427407236,46.3439384291,46.7343253292,47.1122789856,47.4767911633,47.8268278358,48.1607926377,48.4773042831,48.7781214003,49.050705297,49.3008862761,49.5160664127,49.6863282047,49.8095285225,49.8784458351,49.909973636,49.9139166241,49.908358903,49.9068722956,49.9054262825,49.910574672,49.9179577649,49.9322657645,49.9680840404,50.0325203023,50.149852774,50.339393589,50.6201370977,51.0038552379,51.4865984909,52.0626209015,52.7176601605,53.4326231873,54.1785518165,54.9257234919,55.6520555417,56.3365395342,56.9668627834,57.5461879014,58.0765604638,58.5588549568,,
Madagascar,MDG,FALSE,Sub-Saharan Africa,Low income,39.9746829268,40.4572439024,40.937804878,41.414902439,41.8905365854,42.3656829268,42.8428292683,43.3239268293,43.8089756098,44.2954878049,44.7824146341,45.2673414634,45.7467317073,46.2161463415,46.6715365854,47.1114390244,47.537804878,47.9496097561,48.3413658537,48.7090731707,49.0307560976,49.2849268293,49.4656341463,49.5813658537,49.6521219512,49.7103170732,49.7948780488,49.9432682927,50.1849756098,50.5360487805,51.008097561,51.5982439024,52.2801219512,53.022804878,53.8072926829,54.6140487805,55.427,56.2335121951,57.0204390244,57.7717317073,58.472804878,59.1136097561,59.6991707317,60.2355121951,60.7287073171,61.1872926829,61.6243658537,62.053,62.4827560976,62.9181707317,63.3617317073,63.8074146341,64.2466585366,64.673902439,65.0856097561,,
Gabon,GAB,FALSE,Sub-Saharan Africa,Upper middle income,39.5701219512,39.9280487805,40.374,40.9249512195,41.5854146341,42.3443902439,43.1793658537,44.0523414634,44.9333170732,45.803804878,46.6552682927,47.4867560976,48.3107317073,49.1347073171,49.9586829268,50.7851463415,51.6146097561,52.4465609756,53.2795121951,54.1109512195,54.946902439,55.7953902439,56.6513902439,57.5019512195,58.3260731707,59.0942682927,59.7710243902,60.3348536585,60.7697804878,61.0703658537,61.2401463415,61.2916829268,61.2545121951,61.1566829268,61.014195122,60.8291463415,60.592097561,60.3030243902,59.976804878,59.6413170732,59.3394878049,59.1167073171,59.002804878,59.0190731707,59.1737804878,59.4680487805,59.8870731707,60.3927804878,60.949195122,61.5314634146,62.1208292683,62.705097561,63.2807317073,63.8435853659,64.3833902439,,
Heavily indebted poor countries (HIPC),HPC,FALSE,,,39.5640865244,39.9952561551,40.4194539613,40.8354201415,41.2432172507,41.644966432,42.0438513694,42.4436101401,42.8463409628,43.2527646762,43.6628738196,44.0763952808,44.4897696566,44.8989721845,45.3003195701,45.6891286587,46.0606018953,46.413814759,46.750562698,47.0726023037,47.3845387058,47.6919480961,47.9970946145,48.2984207266,48.5912444621,48.8621461148,49.09429301,49.2768574168,49.4091844882,49.5049501457,49.5898192143,49.6936211223,49.836867624,50.0218402585,50.2370169374,50.4733163888,50.7299917803,51.0113251511,51.3242113836,51.6770673119,52.082540707,52.5544909464,53.0976117395,53.709077202,54.3788794963,55.092359172,55.8324070075,56.5766165423,57.3042308596,57.9991598193,58.6485206352,59.2460808757,59.7981248249,60.31082568,60.7854836139,,
Low income,LIC,FALSE,,,39.0683036814,39.4746355728,39.8777345906,40.2862470015,40.7068278426,41.1428498643,41.5931648928,42.0513114145,42.5105855868,42.9670862659,43.4181276366,43.8637584176,44.3037289518,44.735847686,45.1563017857,45.5606750842,45.9442730455,46.3069111721,46.6523110346,46.9850331679,47.3121037415,47.6405469555,47.9722364279,48.304914029,48.6323354491,48.9397376088,49.2089755665,49.426245798,49.5875237132,49.7031176228,49.7936699159,49.884623091,49.9971189687,50.1366617576,50.2957604012,50.4757837269,50.6890994184,50.9496452559,51.2686026221,51.6527919672,52.1072703996,52.6347262666,53.2284489319,53.8782519572,54.5723803815,55.2990298152,56.0467834154,56.8013307781,57.5476108081,58.2709867602,58.9581899633,59.6007364434,60.2002033681,60.7583961355,61.274385571,,
Pre-demographic dividend,PRE,FALSE,,,38.8493554685,39.2971877939,39.7401724753,40.1780426531,40.6118034528,41.0448156049,41.4807954328,41.9225529905,42.3713886529,42.8266308812,43.2879316688,43.7551177854,44.2242499964,44.6909627316,45.150403779,45.5979395386,46.0293035171,46.4411001605,46.8313877367,47.1983898043,47.5404774806,47.8569290229,48.1487867068,48.4155362528,48.6557803599,48.8657227264,49.0422328029,49.1852723373,49.2986732736,49.3896172801,49.4623350136,49.5200947259,49.5685238524,49.6142664891,49.6649021909,49.7287160671,49.8161207112,49.9370648496,50.1028337571,50.3245806829,50.6171135807,50.9923034567,51.4462083738,51.9690658093,52.5492968471,53.1725696555,53.8238469264,54.4851307308,55.1387964727,55.770104661,56.3664800879,56.9212195297,57.4371100849,57.9182714057,58.3645796622,,
Papua New Guinea,PNG,FALSE,East Asia & Pacific,Lower middle income,38.4622439024,39.0595121951,39.7173902439,40.4378780488,41.2164878049,42.037195122,42.8795609756,43.7174878049,44.530902439,45.3082195122,46.0409268293,46.7274634146,47.3813170732,48.0148292683,48.6373658537,49.2705121951,49.9388536585,50.6492926829,51.3934634146,52.1527073171,52.8837073171,53.5312926829,54.0581219512,54.4456341463,54.7004390244,54.8522682927,54.9490731707,55.0516097561,55.202804878,55.4220243902,55.7093414634,56.0470731707,56.399195122,56.7384634146,57.0559268293,57.3519512195,57.6308536585,57.9062926829,58.1895121951,58.4848780488,58.7992926829,59.1387560976,59.5013902439,59.8797804878,60.265,60.6430731707,60.9955365854,61.3114146341,61.5822439024,61.8080487805,61.9948292683,62.1526341463,62.299902439,62.4491707317,62.6069268293,,
Ethiopia,ETH,FALSE,Sub-Saharan Africa,Low income,38.4057073171,39.0691463415,39.6986585366,40.277804878,40.7980731707,41.2559756098,41.6559756098,42.0145365854,42.3431463415,42.6472439024,42.9313414634,43.199902439,43.4509268293,43.6794390244,43.8804390244,44.0314634146,44.1040243902,44.0921463415,44.0068536585,43.8731219512,43.7404146341,43.6701707317,43.7078780488,43.882,44.196,44.629902439,45.1436829268,45.6784146341,46.1921219512,46.6663170732,47.0995609756,47.5053658537,47.9132439024,48.3477073171,48.8132926829,49.3055121951,49.8099512195,50.3180487805,50.8302926829,51.3575853659,51.9303414634,52.5869268293,53.3482439024,54.2192195122,55.1898292683,56.2365609756,57.3249268293,58.408,59.4469268293,60.4157804878,61.2961219512,62.0830243902,62.7935365854,63.442195122,64.0350243902,,
Senegal,SEN,FALSE,Sub-Saharan Africa,Low income,38.206,38.3632439024,38.446,38.4632439024,38.4359756098,38.3956829268,38.3758536585,38.4159756098,38.5505609756,38.8085853659,39.2205365854,39.807902439,40.5562195122,41.4404634146,42.4391463415,43.5187560976,44.6403170732,45.7673414634,46.8698292683,47.926804878,48.9427560976,49.9367073171,50.9331463415,51.9386097561,52.938097561,53.9041463415,54.8007804878,55.5970243902,56.267902439,56.800902439,57.183097561,57.4094878049,57.5066097561,57.5113658537,57.4562439024,57.3796097561,57.3193414634,57.3033658537,57.3591463415,57.5082439024,57.765804878,58.1355609756,58.5961707317,59.1276829268,59.7185121951,60.3619268293,61.0540731707,61.7841707317,62.5350731707,63.2867804878,64.0144390244,64.6953658537,65.3188780488,65.8787560976,66.3725853659,,
Chad,TCD,FALSE,Sub-Saharan Africa,Low income,38.0161219512,38.2734390244,38.5288536585,38.7858536585,39.0498780488,39.3332682927,39.6513902439,40.0111463415,40.4119756098,40.8479268293,41.3046097561,41.7612195122,42.1994146341,42.6042926829,42.9683902439,43.2930731707,43.5856829268,43.8605365854,44.1305365854,44.4006585366,44.6749756098,44.9566341463,45.240804878,45.521097561,45.7945365854,46.0525609756,46.2865853659,46.4909512195,46.6636097561,46.8065609756,46.9243658537,47.0265853659,47.1218536585,47.2167804878,47.3134390244,47.4049268293,47.4808292683,47.5336097561,47.5632195122,47.5740731707,47.5780731707,47.5871219512,47.616097561,47.6818536585,47.7958292683,47.973902439,48.2300243902,48.5592195122,48.9515853659,49.3931707317,49.8620731707,50.3319512195,50.7813902439,51.1914878049,51.555804878,,
Guinea-Bissau,GNB,FALSE,Sub-Saharan Africa,Low income,37.8404390244,38.1432926829,38.4672195122,38.8137073171,39.1812682927,39.5658780488,39.9600243902,40.3571707317,40.7508536585,41.1395121951,41.5216829268,41.899902439,42.2791707317,42.6624634146,43.0516829268,43.4487317073,43.8569268293,44.273195122,44.6960243902,45.1204634146,45.5386097561,45.9436341463,46.3297317073,46.6945365854,47.0396341463,47.37,47.6980243902,48.0301219512,48.3727317073,48.7229268293,49.0763170732,49.4235365854,49.7517317073,50.0540487805,50.3270243902,50.5678536585,50.7772439024,50.962097561,51.1306341463,51.2904634146,51.4454390244,51.6018536585,51.7637073171,51.9367804878,52.1260487805,52.3392926829,52.5825365854,52.8554634146,53.1547317073,53.4766341463,53.8143658537,54.1594146341,54.5035121951,54.8384146341,55.1600487805,,
Malawi,MWI,FALSE,Sub-Saharan Africa,Low income,37.7736341463,37.9981463415,38.2141707317,38.4217073171,38.6257804878,38.8413902439,39.0860487805,39.3712195122,39.7049268293,40.0861219512,40.5093170732,40.9625121951,41.4276585366,41.8892682927,42.3358292683,42.7683170732,43.192195122,43.611,44.020195122,44.4053170732,44.7403170732,44.9976341463,45.1598292683,45.2199512195,45.180097561,45.0454146341,44.8300243902,44.5645853659,44.2811463415,44.0062926829,43.7660243902,43.5828536585,43.4606585366,43.4032926829,43.4161463415,43.4787073171,43.5589512195,43.642804878,43.734097561,43.8616097561,44.0799268293,44.4586585366,45.0491219512,45.8803170732,46.9573414634,48.2759268293,49.8169756098,51.5124878049,53.2873658537,55.0823658537,56.8362439024,58.5001219512,60.0502926829,61.466,62.7216341463,,
Eritrea,ERI,FALSE,Sub-Saharan Africa,Low income,37.362902439,37.5988780488,37.8515853659,38.1231219512,38.4145365854,38.7269756098,39.0610731707,39.4134390244,39.7786829268,40.1508536585,40.5235121951,40.8912195122,41.2488536585,41.5922926829,41.9169268293,42.2146341463,42.4767317073,42.7081463415,42.9167804878,43.1150487805,43.3199268293,43.5499268293,43.8226341463,44.1501463415,44.5450243902,45.0113170732,45.5505853659,46.1518536585,46.8031463415,47.4980243902,48.2359512195,49.0184878049,49.8400487805,50.6896829268,51.5513414634,52.4046097561,53.2285365854,54.0096097561,54.7393414634,55.4116829268,56.0250243902,56.5827804878,57.1028292683,57.6026829268,58.0928292683,58.5924146341,59.1165609756,59.6694146341,60.2500731707,60.8535121951,61.4661463415,62.0693658537,62.6449756098,63.1778780488,63.6630243902,,
Benin,BEN,FALSE,Sub-Saharan Africa,Low income,37.2782682927,37.731195122,38.1894146341,38.6573414634,39.1368536585,39.6327317073,40.1482439024,40.6808292683,41.2281219512,41.7857560976,42.35,42.9167317073,43.479804878,44.0334878049,44.5724878049,45.086902439,45.5651463415,46.0100487805,46.4279268293,46.8292682927,47.2345853659,47.6689268293,48.1503414634,48.6883170732,49.2827804878,49.9346829268,50.6384634146,51.3690243902,52.0967317073,52.7934634146,53.42,53.9357073171,54.3270243902,54.5949756098,54.7500731707,54.8159512195,54.831804878,54.8423170732,54.8901463415,54.9987804878,55.1882439024,55.4664878049,55.8143170732,56.2080731707,56.6331707317,57.0659756098,57.4833902439,57.8673902439,58.2045121951,58.4912682927,58.7297073171,58.932902439,59.1219756098,59.3120243902,59.5105853659,,
Maldives,MDV,FALSE,South Asia,Upper middle income,37.2686341463,37.8593414634,38.4835609756,39.1347560976,39.806902439,40.4960243902,41.198097561,41.9146829268,42.6462926829,43.3929756098,44.1547317073,44.9351219512,45.7361463415,46.5602682927,47.4074634146,48.2827073171,49.1899512195,50.1271219512,51.0881707317,52.062,53.0331219512,53.9825365854,54.8977317073,55.7721463415,56.606195122,57.4081463415,58.1917560976,58.9744390244,59.7717560976,60.5873414634,61.4185121951,62.2582195122,63.0932926829,63.9194634146,64.7377560976,65.5604878049,66.4037073171,67.2780487805,68.1838292683,69.1146097561,70.0597073171,71.0055853659,71.929195122,72.8073414634,73.6175853659,74.3323414634,74.9268536585,75.3997073171,75.7595365854,76.0186585366,76.2004878049,76.3375121951,76.4623414634,76.6026097561,76.7728292683,,
Nigeria,NGA,FALSE,Sub-Saharan Africa,Lower middle income,37.1829512195,37.6382682927,38.0790731707,38.4998536585,38.8991219512,39.2808780488,39.6511219512,40.0188536585,40.3935853659,40.7792926829,41.1810243902,41.6022439024,42.0384634146,42.4861707317,42.9398780488,43.3975853659,43.8592682927,44.3169268293,44.7600731707,45.177195122,45.547804878,45.8524146341,46.0835121951,46.2396097561,46.3242195122,46.3452926829,46.3182682927,46.2636585366,46.203,46.1498292683,46.1102682927,46.0869512195,46.0749512195,46.0728292683,46.0855609756,46.1140731707,46.1597804878,46.2245121951,46.3156585366,46.4426829268,46.624,46.8811707317,47.2197317073,47.6377317073,48.1256585366,48.6664878049,49.2361463415,49.8081463415,50.3574390244,50.8685609756,51.3295121951,51.737804878,52.105,52.4421463415,52.7542682927,,
Somalia,SOM,FALSE,Sub-Saharan Africa,Low income,36.9658780488,37.3622926829,37.7612195122,38.1621707317,38.5651219512,38.969097561,39.3720731707,39.7725365854,40.1685121951,40.5604634146,40.9479268293,41.3328780488,41.7168536585,42.0998536585,42.4818536585,42.8633658537,43.2468780488,43.629902439,44.0083902439,44.3773902439,44.7353658537,45.0828536585,45.4143414634,45.7193414634,45.9843658537,46.167902439,46.2199756098,46.1315609756,45.9251707317,45.6462682927,45.3893414634,45.2708780488,45.3723170732,45.7332195122,46.3480487805,47.1618292683,48.0776097561,48.9764390244,49.7638292683,50.4012682927,50.8782682927,51.222804878,51.5018536585,51.771902439,52.052902439,52.3558536585,52.6827804878,53.0186585366,53.3545121951,53.6893414634,54.0236585366,54.3569512195,54.6902439024,55.0230243902,55.354804878,,
